date,Market,Mkt_GSPC_idx,Mkt_IXIC_idx,Mkt_NDX_idx,Mkt_QQQ_idx,Mkt_ARKK_idx
1987-03-31,227.50807624738013,255.51857292366998,265.9041768800715,161.101478938399,,
1987-04-30,223.64878499334796,252.59283120299295,258.2998378936437,160.0536858834073,,
1987-05-31,225.02623201472397,254.11702592630712,257.49613601236473,163.4655341055001,,
1987-06-30,230.91038034735288,266.2929136720938,262.5656953366499,163.87253203331485,,
1987-07-31,239.34523225461464,279.134542256392,268.8717118370846,170.02944267036727,,
1987-08-31,250.55756528999515,288.8927621000349,281.29829984544045,181.48163392451008,,
1987-09-30,244.85056607806146,281.9113316821692,274.68314546705955,177.95722108495565,,
1987-10-31,183.4628126214965,220.55885179487248,199.87634484882147,129.95324122079558,,
1987-11-30,169.72138590614625,201.73440405047592,188.6862517508694,118.74350191709344,,
1987-12-31,185.3551826499413,216.4330710450586,204.32766615146832,135.30481075329698,,
1988-01-31,192.0297861328911,225.1839515397128,213.10665360558346,137.7987532533771,,
1988-02-29,203.66388570051456,234.6005595067359,226.89335394126738,149.4977436535404,,
1988-03-31,202.80160239228164,226.7782115833666,231.59196667914412,150.03462891433415,,
1988-04-30,205.22982151440195,228.91553800729523,234.43586535210588,152.33806118380477,,
1988-05-31,202.89479170662267,229.64260270878248,228.93353186582303,150.10824054526253,,
1988-06-30,215.7603077369224,239.5760259517028,244.0185546875,163.68634257156438,,
1988-07-31,211.53293886956797,238.27959030099217,239.44357823367466,156.87564807403712,,
1988-08-31,203.32788894851092,229.08197321692313,232.8284427224208,148.07325090618878,,
1988-09-30,211.0651345579092,238.18324714398943,239.69088853603168,155.32126799370647,,
1988-10-31,210.73148954325765,244.36754754002826,236.4760432766615,151.35087781308314,,
1988-11-30,205.31084549406012,239.75122935098022,229.67542503863987,146.50588209256026,,
1988-12-31,210.89896780688332,243.27259312525814,235.79597767943392,153.62833261595796,,
1989-01-31,223.38187602125893,260.5728728786261,248.09891053661127,161.47384464853948,,
1989-02-28,219.7645491427147,253.030812968901,247.10974479569163,159.1530896635515,,
1989-03-31,223.56234739550325,258.2953623494471,251.43741094716,160.95426888990266,,
1989-04-30,236.3963661136814,271.2333608230336,264.35858182597565,173.59715569203487,,
1989-05-31,247.4690149326556,280.7638215940729,275.85781280187405,185.78541040201978,,
1989-06-30,241.60614822922125,278.5388934705056,269.1190032723145,177.16054794484347,,
1989-07-31,256.4204846635435,303.15344732870955,280.55640667262367,185.5515999892972,,
1989-08-31,263.41396635273446,307.8573939496818,290.13909600801776,192.2454091005038,,
1989-09-30,264.75000566638306,305.84266178713347,292.3647566593412,196.04259855267458,,
1989-10-31,257.52860696649935,298.14293485743,281.66924643184893,192.77363961021908,,
1989-11-30,259.80377013358446,303.07461381872037,281.9783654426681,194.35833113936494,,
1989-12-31,261.5234173737545,309.56550679735193,281.174644694262,193.83010062964965,,
1990-01-31,240.0651778489579,288.26206728783586,257.0633618503671,174.87010440867076,,
1990-02-28,244.67114797218426,290.7235494059418,263.2457420667504,180.04415244386055,,
1990-03-31,250.53026271688486,297.77504514414716,269.242658423493,184.57308458301443,,
1990-04-30,242.57206200363058,289.768725631851,259.72179666368817,178.2256637153525,,
1990-05-31,268.2299472161015,316.4243162215518,283.77125193199385,204.49427349475874,,
1990-06-30,268.6395049366281,313.6124540371766,285.81142985654947,206.49463091615826,,
1990-07-31,258.77557578086845,311.9744065098462,270.9119086287674,193.44041220399183,,
1990-08-31,228.6280676046025,282.5507946840177,235.67234139538255,167.66106673440717,,
1990-09-30,211.46417908203816,268.08862821940255,212.98299845440494,153.32091057230696,,
1990-10-31,206.53731256139213,266.2929136720938,203.8948919894706,149.424132022612,,
1990-11-30,223.67568404386512,282.2529702910745,222.00927734375,166.76480449677084,,
1990-12-31,231.33571803746233,289.2606785456033,231.09736494155717,173.64911062522648,,
1991-01-31,252.87098064187526,301.27013108176203,256.0741961094474,201.2686147344164,,
1991-02-28,272.75029257334535,321.5399400394836,280.1236513777531,216.58728630279933,,
1991-03-31,285.4166401407429,328.67903747732765,298.1761902893161,229.39469265558486,,
1991-04-30,285.58957919891833,328.78414882397993,299.67233460321677,228.31225416955846,,
1991-05-31,298.6578526673018,341.4768518456638,312.89643607515455,241.60027008108707,,
1991-06-30,279.82494744772674,325.1226276767372,294.2318475596503,220.1203671067927,,
1991-07-31,295.2534908918864,339.7074151350181,310.3802216661032,235.6728358745378,,
1991-08-31,306.752065687026,346.38225297029106,324.99535868672723,248.8785854040596,,
1991-09-30,304.8265392377068,339.75120261869466,325.7372518595441,248.9911632348817,,
1991-10-31,310.9192357935842,343.77189875414183,335.69086891421944,253.2949397123914,,
1991-11-30,299.7293615517313,328.67903747732765,323.89491463002315,246.61413254784307,,
1991-12-31,338.1191607456058,365.355626277302,362.49769821049074,286.5041577490248,,
1992-01-31,344.82597722842735,358.0763714664931,383.43741698464066,292.96414323414837,,
1992-02-29,350.8868149313089,361.5101602734178,391.63522145479135,299.51506306571764,,
1992-03-31,335.54556481830934,353.61772029742343,373.27358239953634,279.74539175796826,,
1992-04-30,329.27821640506687,363.481078220004,357.7619738335587,266.59159716163805,,
1992-05-31,332.90743960371356,363.8314582862734,361.8608949357612,273.0299655891061,,
1992-06-30,322.2683560795934,357.51576870691923,348.43893390166147,260.85036563019963,,
1992-07-31,333.3011479991221,371.59248234666694,359.09120067378285,269.2197609769166,,
1992-08-31,323.32060441797245,362.6751800085276,348.1421917262365,259.1444415191533,,
1992-09-30,332.59335051286695,365.9775528998515,360.59970295595053,271.20279568279875,,
1992-10-31,341.9731763038778,366.74840508501535,374.13909298927746,285.0320308373405,,
1992-11-30,361.7678160098429,377.8468747953309,403.54249178902626,303.91408144517163,,
1992-12-31,370.6949273382872,381.6660629625521,418.5162362949189,311.9024827573905,,
1993-01-31,378.5819600676975,384.355277420976,430.5038805907071,320.8867221914094,,
1993-02-28,369.0500725115196,388.3847150137872,414.6955298493045,304.06997267146727,,
1993-03-31,377.8503710718071,395.6464601775826,426.6646088920015,311.24004414583715,,
1993-04-30,362.9603393877822,385.59038920871103,408.91498170643354,294.3756472482021,,
1993-05-31,382.0698187085745,394.350024526872,433.0942994107419,318.76513218810936,,
1993-06-30,382.3009147853648,394.64784891981515,435.2086628791538,317.0462325571255,,
1993-07-31,377.9271999420344,392.54554178991367,435.67234139538255,305.56371664080706,,
1993-08-31,396.00338581193864,406.06165267008754,459.25194859688946,322.696556168839,,
1993-09-30,401.66596882360074,402.0059372406133,471.579616257728,331.412352972461,,
1993-10-31,410.0479768630259,409.8020073273195,481.7681667793663,338.573756482392,,
1993-11-30,401.9396441944523,404.5112068423958,466.3925901999614,334.9151355409996,,
1993-12-31,411.2437889616455,408.59320010853304,480.2472876618045,344.8908791145991,,
1994-01-31,425.0829044674478,421.8727837264539,494.88097106839257,358.4949586074968,,
1994-02-28,418.69006582953216,409.197617084069,489.95363214837715,356.91894825615026,,
1994-03-31,393.9126712643503,390.4782539540392,459.6352531515649,331.6245066874469,,
1994-04-30,390.6282192228971,394.98071933907096,453.6878064021445,323.21613192747583,,
1994-05-31,394.15507551397377,399.8773522740487,454.5224126376546,328.0654616302181,,
1994-06-30,379.20589821266555,389.16430865631503,436.45132734012753,312.0020586415542,,
1994-07-31,389.4753856362889,401.4190566443764,446.4667531032651,320.54034716122516,,
1994-08-31,411.46969862782504,416.511891188905,473.3353911079985,344.56181358657176,,
1994-09-30,406.29497525258324,405.3170783215867,472.51312397362824,341.0547234625347,,
1994-10-31,417.3720719192545,413.7613795997909,480.67387340610514,357.6809627518673,,
1994-11-30,403.94881949499404,397.4158968882283,463.87635692378285,350.55420467297097,,
1994-12-31,405.7573179507114,402.3037616335565,464.8902763354907,350.07791588308686,,
1995-01-31,409.9866531641174,412.07077639913445,466.8933614881182,350.99582160509954,,
1995-02-28,430.724549202834,426.93587860334503,490.71405284003094,374.523716165126,,
1995-03-31,443.6812965713337,438.60369253059844,505.23030724739175,387.209889936011,,
1995-04-30,459.75452414012153,450.86720870830936,521.780513427357,406.61585028469835,,
1995-05-31,474.8085979597059,467.2389692565351,534.5162393136592,422.67058530892336,,
1995-06-30,506.72765036034633,477.18113395681934,577.0942888451507,465.90752827906886,,
1995-07-31,534.650750918547,492.3440605539731,618.9861032288447,492.62208897282306,,
1995-08-31,540.7705420375663,492.18639353399476,630.6707791972566,499.45445338144754,,
1995-09-30,554.5761518923447,511.92182410423453,645.1561292503864,506.6505023224132,,
1995-10-31,556.1395177915016,509.3727937510609,640.5317209234931,518.5140386999507,,
1995-11-30,566.4173327598246,530.2820389783454,654.8376823319165,514.1322769692118,,
1995-12-31,562.9952635300332,539.5322117357407,650.4667727250772,498.9868061292815,,
1996-01-31,574.9399472996212,557.1303426143373,655.2024971020093,512.4870021825168,,
1996-02-29,593.4754095854314,560.9933182652351,680.0927658906492,539.3401446004099,,
1996-03-31,591.4411234879749,565.4344597872912,680.9273721261592,527.9615385504745,,
1996-04-30,628.803047583825,573.0290486380569,736.0247415958269,577.3553525175911,,
1996-05-31,651.478709980061,586.1247141316218,768.7357364518933,599.5756793566679,,
1996-06-30,635.5267729312183,587.4474276189954,732.6244324768161,586.5084586978431,,
1996-07-31,593.1293484014221,560.5728728786261,668.0618026709815,550.7533696546589,,
1996-08-31,617.1523758450106,571.1194545544463,705.7187017001546,574.6189712804309,,
1996-09-30,666.4346598745315,602.0760292932385,758.5286206771638,638.6993296531922,,
1996-10-31,674.720358090183,617.7908171926022,755.1839318489181,651.1863252290289,,
1996-11-30,728.1580652996745,663.1219299640851,799.1406400937018,722.2116258412368,,
1996-12-31,719.4274654708582,648.861218003125,798.1638511881762,711.2573272212733,,
1997-01-31,779.913374859826,688.6474666481323,853.0757190639489,798.0169388673969,,
1997-02-28,746.1531946197207,692.7294866465551,809.2735703245748,736.4565268880323,,
1997-03-31,702.9085331343975,663.2095049314383,755.3013608481452,690.2147336236088,,
1997-04-30,746.2920662883216,701.9446401099232,779.4497741982226,757.4817845568189,,
1997-05-31,813.036765468711,743.0623704319537,865.7310332544436,830.3168927197356,,
1997-06-30,831.9558412029311,775.350373383198,891.5424706578439,828.9746795677514,,
1997-07-31,926.6427535064614,835.9407559088374,985.353977492272,958.6335271182751,,
1997-08-31,899.7729742054998,787.9028922996315,981.3415433008114,930.0744870160565,,
1997-09-30,940.6756572044224,829.7827600817474,1042.1576144706337,950.0865970608862,,
1997-10-31,889.7815949562695,801.1737611924739,985.2302846068392,882.9407390694953,,
1997-11-30,912.0354823415224,836.8955796829283,989.5208957206338,909.6899716210052,,
1997-12-31,892.9737936123911,850.0612837645473,970.8500621860511,858.0100348865749,,
1998-01-31,929.1284476513086,858.6895566316786,1001.1499136640263,927.545872658221,,
1998-02-28,1015.9459893157742,919.1835425357444,1094.5966057283617,1034.0578196832164,,
1998-03-31,1052.3371818086243,965.0928211783859,1134.8872047671948,1057.0315194802922,,
1998-04-30,1069.9283579840396,973.8524564965468,1155.1221231404559,1080.8104943151168,,
1998-05-31,1029.1858231929302,955.5184927268135,1099.765066533037,1032.2739103189408,,
1998-06-30,1107.5577874599394,993.2024609742048,1171.4003030815302,1158.0705983240834,,
1998-07-31,1110.6293933182508,981.6660896948375,1157.5826983916152,1192.6393918682998,,
1998-08-31,917.6380140891674,838.5423953999084,926.8933539412674,987.4782929263265,,
1998-09-30,1034.3931333057405,890.863680046621,1047.1962694406877,1165.1194504299133,,
1998-10-31,1090.1056552912853,962.3948919948834,1095.1406582061438,1212.7814156728293,,
1998-11-30,1191.2312942615217,1019.2974488043317,1205.279776854714,1349.1166571255194,,
1998-12-31,1340.7530809289622,1076.7606351056393,1355.6042914412674,1589.8943162399798,,
1999-01-31,1504.0654013495634,1120.9179866846484,1549.236409630989,1842.041807733053,,
1999-02-28,1388.8256002306898,1084.7318818593374,1414.5471587615918,1667.1977600711407,,
1999-03-31,1143.1435498184273,1126.813204145108,1521.7310060857806,1824.0299890428207,100.0,
1999-04-30,1173.5131680334034,1169.5690354590402,1572.0928021155332,1850.0085127074537,102.3823218515866,
1999-05-31,1144.1193180773328,1140.3643343193091,1527.3694092928902,1809.5773211167007,99.16620758043192,
1999-06-30,1240.455630038907,1202.4438655419503,1660.661587132921,1988.8898101537407,109.8272573270163,
1999-07-31,1217.3751146864313,1163.9102383316915,1631.2148316750386,1966.5135656616474,107.86182307734684,
1999-08-31,1259.8827920222545,1156.6310369854536,1693.5703849497681,2075.5715686802396,113.75817747355663,
1999-09-30,1255.3053875148069,1123.6071476785016,1697.7804711649924,2085.1228198368217,114.71111137891141,
1999-10-31,1359.2606793166813,1193.8770234669369,1833.9597722662286,2283.89319772902,125.31272380453944,
1999-11-30,1497.07091883653,1216.6345389148564,2062.5409039316073,2569.0248308772448,140.08340162241075,
1999-12-31,1796.9403247251666,1287.0094191208018,2515.80220005796,3210.798380966947,174.15129875495813,
2000-01-31,1729.9982624478528,1221.4960723589504,2436.0742489374034,3091.4876559135237,170.93507258153372,
2000-02-29,1999.7552184143394,1196.9341276386438,2903.6722976236474,3694.960008113004,203.45444028206256,
2000-03-31,2039.2018530995567,1312.701391014477,2827.0974207882537,3808.3128818041787,208.69571879131774,
2000-04-30,1776.7635858670353,1272.2757595644775,2386.8067462809117,3267.3881381681463,180.58369945460555,
2000-05-31,1595.9707558294142,1244.3937719121204,2102.571815832689,2878.4897657568495,158.42766981599823,
2000-06-30,1790.8789383437731,1274.1765319938675,2452.0000664122877,3259.256953283173,178.08220168576466,
2000-07-31,1719.5573644354583,1253.354861733936,2328.896439093895,3125.5195641969467,170.45859271705598,
2000-08-31,1913.6592311726338,1329.432380015478,2600.5255626931994,3530.992353097988,193.68662888386953,
2000-09-30,1697.5320713010437,1258.330381643474,2270.677012896059,3091.9726390945675,169.1482515700749,
2000-10-31,1583.3409159388525,1252.1022937637588,2083.2333124034003,2842.310316430252,155.71774115799911,
2000-11-30,1262.1423277627855,1151.848203389921,1606.1390612925038,2170.5403240378446,120.04172233087263,
2000-12-31,1205.7350523464277,1156.517157449152,1527.3694092928902,2027.7969198996182,111.25672274405025,
2001-01-31,1319.6853991614626,1196.5749526504392,1714.2070976622877,2245.410395413114,122.54915092000883,
2001-02-28,1039.8578174173613,1086.1421703140643,1330.3431704018546,1652.5111628120542,90.43476614147201,
2001-03-31,897.774590186006,1016.4067263776818,1137.7187077376352,1362.3570785127968,74.61584811591008,
2001-04-30,1024.31177892474,1094.4813602456163,1308.3400248744204,1606.4686270228417,87.95710355608198,
2001-05-31,1012.1761370643716,1100.0524754764695,1304.78515625,1558.6161779760369,85.25073855498016,
2001-06-30,1020.0485287432692,1072.5122333621596,1335.7279994204018,1584.8544234531862,87.09945873732921,
2001-07-31,962.9389489432862,1060.9932915329496,1253.2488438224498,1457.9233948822673,79.59026553547818,
2001-08-31,862.9152560113869,992.9747019016011,1116.1855046126352,1272.6878320476183,69.81298548369325,
2001-09-30,726.3561012358302,911.8254274826608,926.6151770189335,1011.7509189066342,55.232881535092545,
2001-10-31,804.9291925274058,928.3286574110583,1044.9458739857032,1181.8323429369138,64.60989577594756,
2001-11-30,912.3360227950992,998.1166035561959,1193.5579326458655,1382.100798780671,75.56875619766417,
2001-12-31,912.8234442159983,1005.6761731129345,1205.811452497102,1365.6477337930703,74.15841746088586,
2002-01-31,900.3679728235682,990.013940886897,1195.690899101623,1342.3709723612835,73.39607894446894,
2002-02-28,820.33171191981,969.4551024581673,1070.4729460490728,1177.0176058117645,64.38119336023578,
2002-03-31,868.1815052424196,1005.0718096019697,1140.8655181365918,1258.0620162464872,68.72667698462979,
2002-04-30,788.3561178068703,943.3426851778834,1043.7279631955178,1105.8797273687344,60.47409548534597,
2002-05-31,759.3243767840049,934.7757361737278,998.9057066267388,1046.3629465661616,57.25311776939181,
2002-06-30,682.967878122413,867.0462294779586,904.6120314914992,910.4693484723208,49.74390304787351,
2002-07-31,624.5783971404705,798.5458705970256,821.18084065881,833.1312327834044,45.45564452264214,
2002-08-31,619.0395956023639,802.4439190065212,812.8902476574575,816.0547085975041,44.769507147972675,
2002-09-30,549.7948016574794,714.1555738820224,724.6120918663061,720.9213676224441,39.490173259145,
2002-10-31,625.4195380755651,775.8934664957583,822.1020092735703,856.8929245427929,46.789751990138825,
2002-11-30,688.4326380659562,820.1734123361477,914.2380397507727,966.4876542618538,52.83144591505068,
2002-12-31,623.8039894760827,770.6902409781878,825.6630663156878,852.4159737635516,46.44667684690392,
2003-01-31,616.0129545053152,749.5620048679492,816.6368062934698,851.2729123798946,46.580094479947114,
2003-02-28,621.5149957306552,736.8167461729392,826.9057307766616,874.3851410476676,47.95236492535258,
2003-03-31,625.5925873038992,742.9747420000294,829.1623146493432,882.1094072849882,48.12388528123623,
2003-04-30,679.6477670418203,803.1884666227367,905.2921536901081,957.7935802227706,52.31686763166593,
2003-05-31,731.2031109043694,844.0697231470849,986.6522622440108,1037.3138031057342,56.77665512064787,
2003-06-30,738.64727373541,853.6264617547873,1003.2766917020865,1040.6043526791243,57.081588805641246,
2003-07-31,776.6263560662039,867.4754430542171,1072.655344377898,1105.7671495379122,60.607487294788456,
2003-08-31,806.8300020335582,882.9800082602762,1119.2889960877123,1161.4131556841069,63.637848102137504,
2003-09-30,791.9791887599762,872.4333731198849,1104.7542141615147,1128.9400011033156,61.78916665518951,
2003-10-31,852.1306815978709,920.3836082971668,1194.5656636398764,1226.5240504631447,67.04940399129572,
2003-11-30,859.9032171253995,926.944566596138,1211.907270334235,1233.3304109784526,67.43062059277214,
2003-12-31,888.3058914371894,974.0014087914467,1238.5595023908425,1271.146519980748,69.51613458572058,
2004-01-31,907.9534981936372,990.8286340203085,1277.3724280332303,1292.9337657185308,70.67916500247907,
2004-02-29,900.2100329401337,1002.925634791535,1254.9118678757727,1273.2767250950453,69.72590399818202,
2004-03-31,883.3369493076067,986.5188549492821,1232.90260939915,1245.5923037460868,68.3340291359079,
2004-04-30,859.2167268401854,969.9544615516221,1187.1097523425424,1213.5087847375116,66.29390872906566,
2004-05-31,887.3287882761098,981.6748578844871,1228.2782010722565,1269.6743402156224,69.6877539320736,
2004-06-30,912.6620359373553,999.3342056969175,1266.02166248068,1313.3356170424602,71.95665852936315,
2004-07-31,852.7739441644143,965.0665166094374,1166.837703463099,1212.6688378420072,66.5227187431137,
2004-08-31,838.4326947790754,967.2739618182766,1136.383292479714,1185.2095721546928,64.86395266361833,
2004-09-30,859.8481698883998,976.3313947970953,1172.698587833269,1223.3633089425712,66.99938798066329,
2004-10-31,892.2023106232969,990.013940886897,1221.013904318006,1287.4263313864549,70.355065901829,
2004-11-30,939.9951634443848,1028.2234658675495,1296.3277023763524,1360.8416646323597,74.5878209012781,
2004-12-31,971.7974260087213,1061.5977619730565,1344.939685568006,1403.8101385453874,76.84211794843543,
2005-01-31,924.4314633509944,1034.7494583370647,1275.0602238697836,1315.9248014444845,71.99136975264435,
2005-02-28,925.7187090687979,1054.309685508027,1268.4512956433541,1308.468977837561,71.64487728624945,
2005-03-31,906.0863758131321,1034.1537560866072,1235.9999879250386,1283.7980483205984,70.39371092028426,
2005-04-30,874.7657131526671,1013.3583903956245,1188.037109375,1230.3342550753343,67.33309776470912,
2005-05-31,932.876174229189,1043.7105481588808,1278.6522230003864,1335.8416695873698,73.300256170119,
2005-06-30,919.8576598167514,1043.5615958639808,1271.690856839258,1293.3148390331917,70.86334753057514,
2005-07-31,974.518017821487,1081.0967187456142,1350.7450251159196,1389.9722618531275,76.25806557128692,
2005-08-31,961.0633728084374,1068.9645382866477,1330.5039183249614,1369.6829883600203,75.10204626211988,
2005-09-30,967.4087420765821,1076.3927988569276,1330.2565325540959,1386.9587700211314,76.02686687417365,
2005-10-31,952.6322894769755,1057.2967510916797,1310.8501074671562,1367.4922132015345,74.89008614753196,
2005-11-30,1000.6810490465141,1094.4988966249152,1380.4142617368625,1448.354702089924,79.45633573435434,
2005-12-31,989.8941261249806,1093.4565513480425,1363.4127161418085,1424.6621954857214,78.04504152434994,
2006-01-31,1027.3475387497886,1121.3033593126595,1425.5456373164607,1481.425311975698,81.11584639433671,
2006-02-28,1014.5656078306142,1121.8114865957639,1410.441973773184,1446.6313627698376,79.37760818367123,
2006-03-31,1034.2823181509577,1134.258894165545,1446.5471647990728,1475.2857504808837,81.03746315832966,
2006-04-30,1034.390409861985,1148.046551601999,1435.9011241789026,1472.7311322297314,80.88283143730717,
2006-05-31,975.6210463907316,1112.552492184148,1347.0663881375579,1367.8385089515562,75.02679628966506,
2006-06-30,973.6424411840776,1112.6488353411507,1342.868678757728,1364.0716441615612,74.98060647587043,
2006-07-31,947.5442177442791,1118.3076324684994,1293.0262570034777,1307.0921456812628,71.75083582387616,
2006-08-31,983.8296088742552,1142.0987250036421,1350.0772797527047,1367.968422711256,75.17400802941825,
2006-09-30,1019.3650061007105,1170.155862590706,1396.2472529462905,1432.3951825409226,78.66172632492288,
2006-10-31,1063.2265249534091,1207.025137704686,1463.190084041731,1500.2944134903125,82.39646457690613,
2006-11-30,1091.6673973835511,1226.9008058447469,1503.4126859544049,1551.1343504757965,85.22174725925518,
2006-12-31,1085.1532124421744,1242.3791199464285,1493.2241354327666,1521.3889620211685,83.62063236833407,
2007-01-31,1105.137735013758,1259.8457814448534,1523.2951663929675,1552.0263051579343,85.38368705927721,
2007-02-28,1083.8719013071373,1232.3229687807004,1493.7557356066459,1525.4588884458742,83.95001239532834,
2007-03-31,1090.2346301863793,1244.621530984724,1497.1498563079597,1534.77652739014,84.39060606269283,
2007-04-30,1141.5224719704997,1298.5020563810633,1561.1067003960586,1617.3795858206108,89.1015452842662,
